"manyID","treatyID","Title","Beg","stateID","Signature","Force","StateName","gptadID","destaID","changes","StateRatification","StateSignature","StateForce","StateEnd","DataCollection"
"ECJRDN_1997O","ECJRDN_1997O","EC Jordan","1997-11-24","NLD","1997-11-24","2002-01-05","Netherlands","150",NA,1,NA,NA,NA,NA,0
"ECJRDN_1997O","ECJRDN_1997O","EC Jordan","1997-11-24","PRT","1997-11-24","2002-01-05","Portugal","150",NA,1,NA,NA,NA,NA,0
"ECJRDN_1997O","ECJRDN_1997O","EC Jordan","1997-11-24","SWE","1997-11-24","2002-01-05","Sweden","150",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","CZE","1997-12-04","1997-01-07","Czech Republic","77",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","HUN","1997-12-04","1997-01-07","Hungary","77",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","POL","1997-12-04","1997-01-07","Poland","77",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","ROU","1997-12-04","1997-01-07","Romania","77",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","SVK","1997-12-04","1997-01-07","Slovakia","77",NA,1,NA,NA,NA,NA,0
"CFTACR_1997O","CFTACR_1997O","CEFTA Accession Of Romania","1997-12-04","SVN","1997-12-04","1997-01-07","Slovenia","77",NA,1,NA,NA,NA,NA,0
"HRV-SVN[NA]_1997O","HRV-SVN[NA]_1997O","Croatia Slovenia","1997-12-12","HRV","1997-12-12","2001-10-01","Croatia","113","262",1,NA,NA,NA,NA,0
"HRV-SVN[NA]_1997O","HRV-SVN[NA]_1997O","Croatia Slovenia","1997-12-12","SVN","1997-12-12","2001-10-01","Slovenia","113","262",1,NA,NA,NA,NA,0
"MEX-NIC[NA]_1997O","MEX-NIC[NA]_1997O","Mexico Nicaragua","1997-12-18","MEX","1997-12-18","1998-07-01","Mexico","297",NA,1,NA,NA,NA,NA,0
"MEX-NIC[NA]_1997O","MEX-NIC[NA]_1997O","Mexico Nicaragua","1997-12-18","NIC","1997-12-18","1998-07-01","Nicaragua","297",NA,1,NA,NA,NA,NA,0
"BLR-TJK[NA]_1998O","BLR-TJK[NA]_1998O","Belarus Tajikistan","1998","BLR","1998-01-01",NA,"Belarus",NA,"113",1,NA,NA,NA,NA,0
"BLR-TJK[NA]_1998O","BLR-TJK[NA]_1998O","Belarus Tajikistan","1998","TJK","1998-01-01",NA,"Tajikistan",NA,"113",1,NA,NA,NA,NA,0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","BLR","1998",NA,"Belarus",NA,"108",0,NA,NA,NA,NA,0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","KAZ","1998",NA,"Kazakhstan",NA,"108",0,NA,NA,NA,NA,0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","KGZ","1998",NA,"Kyrgyzstan",NA,"108",0,NA,NA,NA,NA,0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","RUS","1998",NA,"Russia",NA,"108",0,NA,NA,NA,NA,0
"BR04TA_1998O","BR04TA_1998O","Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan Accession","1998","TJK","1998",NA,"Tajikistan",NA,"108",0,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","BGR","1998-01-01","1998-01-01","Bulgaria",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","CZE","1998-01-01","1998-01-01","Czechia",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","HUN","1998-01-01","1998-01-01","Hungary",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","POL","1998-01-01","1998-01-01","Poland",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","ROU","1998-01-01","1998-01-01","Romania",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","SVK","1998-01-01","1998-01-01","Slovakia",NA,"192",1,NA,NA,NA,NA,0
"CEFTBA_1998A","CEFTBA_1998A","Central European Free Trade Agreement (CEFTA) Bulgaria Accession","1998","SVN","1998-01-01","1998-01-01","Slovenia",NA,"192",1,NA,NA,NA,NA,0
"CHL-MEX[NA]_1998O","CHL-MEX[NA]_1998O","Chile Mexico","1998","CHL","1998-04-17","1999-08-01","Chile",NA,"212",1,NA,NA,NA,NA,0
"CHL-MEX[NA]_1998O","CHL-MEX[NA]_1998O","Chile Mexico","1998","MEX","1998-04-17","1999-08-01","Mexico",NA,"212",1,NA,NA,NA,NA,0
"CHL-PER[NA]_1998O","CHL-PER[NA]_1998O","Chile Peru","1998","CHL","1998-01-01","1998-01-01","Chile",NA,"215",1,NA,NA,NA,NA,0
"CHL-PER[NA]_1998O","CHL-PER[NA]_1998O","Chile Peru","1998","PER","1998-01-01","1998-01-01","Peru",NA,"215",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","ARM","1998-01-01",NA,"Armenia",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","BLR","1998-01-01",NA,"Belarus",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","GEO","1998-01-01",NA,"Georgia",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","KAZ","1998-01-01",NA,"Kazakhstan",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","KGZ","1998-01-01",NA,"Kyrgyzstan",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","MDA","1998-01-01",NA,"Moldova",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","RUS","1998-01-01",NA,"Russia",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","TJK","1998-01-01",NA,"Tajikistan",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","UKR","1998-01-01",NA,"Ukraine",NA,"717",1,NA,NA,NA,NA,0
"CISCAM_1998O","CISCAM_1998O","Commonwealth Of Independent States (CIS) Common Agrarian Market (CAM)","1998","UZB","1998-01-01",NA,"Uzbekistan",NA,"717",1,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","AGO","1998","1999","Angola",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","BDI","1998","1999","Burundi",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","COD","1998","1999","Congo - Kinshasa",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","COM","1998","1999","Comoros",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","DJI","1998","1999","Djibouti",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","EGY","1998","1999","Egypt",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ERI","1998","1999","Eritrea",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ETH","1998","1999","Ethiopia",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","KEN","1998","1999","Kenya",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MDG","1998","1999","Madagascar",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MUS","1998","1999","Mauritius",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","MWI","1998","1999","Malawi",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","NAM","1998","1999","Namibia",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","RWA","1998","1999","Rwanda",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","SDN","1998","1999","Sudan",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","SWZ","1998","1999","Eswatini",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","TZA","1998","1999","Tanzania",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","UGA","1998","1999","Uganda",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ZMB","1998","1999","Zambia",NA,"243",0,NA,NA,NA,NA,0
"CM04EA_1998O","CM04EA_1998O","Common Market For Eastern And Southern Africa (COMESA) Egypt Accession","1998","ZWE","1998","1999","Zimbabwe",NA,"243",0,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","CRI","1998-04-16",NA,"Costa Rica",NA,"184",1,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","DOM","1998-04-16",NA,"Dominican Republic",NA,"184",1,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","GTM","1998-04-16",NA,"Guatemala",NA,"184",1,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","HND","1998-04-16",NA,"Honduras",NA,"184",1,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","NIC","1998-04-16",NA,"Nicaragua",NA,"184",1,NA,NA,NA,NA,0
"CNTADR_1998O","CNTADR_1998O","Dominican Republic Central America","1998","SLV","1998-04-16",NA,"El Salvador",NA,"184",1,NA,NA,NA,NA,0
"COK-FJI[NA]_1998O","COK-FJI[NA]_1998O","Cook Islands Fiji","1998","COK","1998-01-01",NA,"Cook Islands",NA,"723",1,NA,NA,NA,NA,0
"COK-FJI[NA]_1998O","COK-FJI[NA]_1998O","Cook Islands Fiji","1998","FJI","1998-01-01",NA,"Fiji",NA,"723",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","ATG","1998-08-22","2001-12-01","Antigua & Barbuda",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","BHS","1998-08-22","2001-12-01","Bahamas",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","BLZ","1998-08-22","2001-12-01","Belize",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","BRB","1998-08-22","2001-12-01","Barbados",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","DMA","1998-08-22","2001-12-01","Dominica",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","DOM","1998-08-22","2001-12-01","Dominican Republic",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","GRD","1998-08-22","2001-12-01","Grenada",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","GUY","1998-08-22","2001-12-01","Guyana",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","JAM","1998-08-22","2001-12-01","Jamaica",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","KNA","1998-08-22","2001-12-01","St. Kitts & Nevis",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","LCA","1998-08-22","2001-12-01","St. Lucia",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","MSR","1998-08-22","2001-12-01","Montserrat",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","SUR","1998-08-22","2001-12-01","Suriname",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","TTO","1998-08-22","2001-12-01","Trinidad & Tobago",NA,"175",1,NA,NA,NA,NA,0
"CRBCDR_1998O","CRBCDR_1998O","Caribbean Community (CARICOM) Dominican Republic","1998","VCT","1998-08-22","2001-12-01","St. Vincent & Grenadines",NA,"175",1,NA,NA,NA,NA,0
"ECU-PER[NA]_1998O","ECU-PER[NA]_1998O","Ecuador Peru","1998","ECU","1998-01-01",NA,"Ecuador",NA,"727",1,NA,NA,NA,NA,0
"ECU-PER[NA]_1998O","ECU-PER[NA]_1998O","Ecuador Peru","1998","PER","1998-01-01",NA,"Peru",NA,"727",1,NA,NA,NA,NA,0
"EGY-JOR[NA]_1998O","EGY-JOR[NA]_1998O","Egypt Jordan","1998","EGY","1998-12-10",NA,"Egypt",NA,"404",1,NA,NA,NA,NA,0
"EGY-JOR[NA]_1998O","EGY-JOR[NA]_1998O","Egypt Jordan","1998","JOR","1998-12-10",NA,"Jordan",NA,"404",1,NA,NA,NA,NA,0
"EGY-LBN[NA]_1998O","EGY-LBN[NA]_1998O","Egypt Lebanon","1998","EGY","1998-01-01","1999-01-01","Egypt",NA,"407",1,NA,NA,NA,NA,0
"EGY-LBN[NA]_1998O","EGY-LBN[NA]_1998O","Egypt Lebanon","1998","LBN","1998-01-01","1999-01-01","Lebanon",NA,"407",1,NA,NA,NA,NA,0
"EGY-MAR[NA]_1998O","EGY-MAR[NA]_1998O","Egypt Morocco","1998","EGY","1998-01-01","1999-01-01","Egypt",NA,"410",1,NA,NA,NA,NA,0
"EGY-MAR[NA]_1998O","EGY-MAR[NA]_1998O","Egypt Morocco","1998","MAR","1998-01-01","1999-01-01","Morocco",NA,"410",1,NA,NA,NA,NA,0
"EGY-TUN[NA]_1998O","EGY-TUN[NA]_1998O","Egypt Tunisia","1998","EGY","1998-01-01","2007-01-01","Egypt",NA,"414",1,NA,NA,NA,NA,0
"EGY-TUN[NA]_1998O","EGY-TUN[NA]_1998O","Egypt Tunisia","1998","TUN","1998-01-01","2007-01-01","Tunisia",NA,"414",1,NA,NA,NA,NA,0
"EGYPTP_1998O","EGYPTP_1998O","Egypt PLO","1998","EGY","1998-01-01","1999-01-01","Egypt",NA,"412",1,NA,NA,NA,NA,0
"EGYPTP_1998O","EGYPTP_1998O","Egypt PLO","1998","PSE","1998-01-01","1999-01-01","Palestinian Territories",NA,"412",1,NA,NA,NA,NA,0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","BLR","1998",NA,"Belarus",NA,"435",0,NA,NA,NA,NA,0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","KAZ","1998",NA,"Kazakhstan",NA,"435",0,NA,NA,NA,NA,0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","KGZ","1998",NA,"Kyrgyzstan",NA,"435",0,NA,NA,NA,NA,0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","RUS","1998",NA,"Russia",NA,"435",0,NA,NA,NA,NA,0
"ERECTA_1998O5","ERECTA_1998O5","Eurasian Economic Community (Union Of The 5) Tajikistan Accession","1998","TJK","1998",NA,"Tajikistan",NA,"435",0,NA,NA,NA,NA,0
"EST-POL[NA]_1998O","EST-POL[NA]_1998O","Estonia Poland","1998","EST","1998-01-01","2002-01-01","Estonia",NA,"791",1,NA,NA,NA,NA,0
"EST-POL[NA]_1998O","EST-POL[NA]_1998O","Estonia Poland","1998","POL","1998-01-01","2002-01-01","Poland",NA,"791",1,NA,NA,NA,NA,0
"JOR-MAR[NA]_1998O","JOR-MAR[NA]_1998O","Jordan Morocco","1998","JOR","1998-01-01","1999-01-01","Jordan",NA,"530",1,NA,NA,NA,NA,0
"JOR-MAR[NA]_1998O","JOR-MAR[NA]_1998O","Jordan Morocco","1998","MAR","1998-01-01","1999-01-01","Morocco",NA,"530",1,NA,NA,NA,NA,0
"KWT-LBN[NA]_1998O","KWT-LBN[NA]_1998O","Kuwait Lebanon","1998","KWT","1998-01-01","1999-01-01","Kuwait",NA,"552",1,NA,NA,NA,NA,0
"KWT-LBN[NA]_1998O","KWT-LBN[NA]_1998O","Kuwait Lebanon","1998","LBN","1998-01-01","1999-01-01","Lebanon",NA,"552",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","ARG","1998-01-01","1998-01-01","Argentina",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","BOL","1998-01-01","1998-01-01","Bolivia",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","BRA","1998-01-01","1998-01-01","Brazil",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","CHL","1998-01-01","1998-01-01","Chile",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","COL","1998-01-01","1998-01-01","Colombia",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","CUB","1998-01-01","1998-01-01","Cuba",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","ECU","1998-01-01","1998-01-01","Ecuador",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","MEX","1998-01-01","1998-01-01","Mexico",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","PER","1998-01-01","1998-01-01","Peru",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","PRY","1998-01-01","1998-01-01","Paraguay",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","URY","1998-01-01","1998-01-01","Uruguay",NA,"562",1,NA,NA,NA,NA,0
"LAIACA_1998O","LAIACA_1998O","Latin American Integration Association Cuba Accession","1998","VEN","1998-01-01","1998-01-01","Venezuela",NA,"562",1,NA,NA,NA,NA,0
"LVA-UKR[UKA]_1998O","LVA-UKR[UKA]_1998O","Latvia Ukraine Agriculture","1998","LVA","1998-02-26",NA,"Latvia",NA,"571",1,NA,NA,NA,NA,0
"LVA-UKR[UKA]_1998O","LVA-UKR[UKA]_1998O","Latvia Ukraine Agriculture","1998","UKR","1998-02-26",NA,"Ukraine",NA,"571",1,NA,NA,NA,NA,0
"HUN-ISR[NA]_1998O","HUN-ISR[NA]_1998O","Hungary Israeln","1998-01-02","HUN",NA,"1998-01-02","Hungary","237",NA,1,NA,NA,NA,NA,0
"HUN-ISR[NA]_1998O","HUN-ISR[NA]_1998O","Hungary Israeln","1998-01-02","ISR",NA,"1998-01-02","Israel","237",NA,1,NA,NA,NA,NA,0
"ISR-POL[NA]_1998O","ISR-POL[NA]_1998O","Israel Poland","1998-01-03","ISR","1998-01-07","1998-03-01","Israel","254",NA,1,NA,NA,NA,NA,0
"ISR-POL[NA]_1998O","ISR-POL[NA]_1998O","Israel Poland","1998-01-03","POL","1998-01-07","1998-03-01","Poland","254",NA,1,NA,NA,NA,NA,0
"ISR-SVN[NA]_1998O","ISR-SVN[NA]_1998O","Israel Slovenia","1998-01-09","ISR","1998-05-13","1998-09-01","Israel","256","514",1,NA,NA,NA,NA,0
"ISR-SVN[NA]_1998O","ISR-SVN[NA]_1998O","Israel Slovenia","1998-01-09","SVN","1998-05-13","1998-09-01","Slovenia","256","514",1,NA,NA,NA,NA,0
"FRO-POL[NA]_1998O","FRO-POL[NA]_1998O","Faroe Islands Poland","1998-03-11","DNK","1998-11-03",NA,"Denmark","220",NA,1,NA,NA,NA,NA,0
"FRO-POL[NA]_1998O","FRO-POL[NA]_1998O","Faroe Islands Poland","1998-03-11","FRO","1998-11-03",NA,"Faroe Islands","220","441",1,NA,NA,NA,NA,0
"FRO-POL[NA]_1998O","FRO-POL[NA]_1998O","Faroe Islands Poland","1998-03-11","POL","1998-11-03",NA,"Poland","220","441",1,NA,NA,NA,NA,0
"EST-HUN[NA]_1998O","EST-HUN[NA]_1998O","Estonia Hungary","1998-04-11","EST","1998-11-04","2001-03-01","Estonia","211","426",1,NA,NA,NA,NA,0
"EST-HUN[NA]_1998O","EST-HUN[NA]_1998O","Estonia Hungary","1998-04-11","HUN","1998-11-04","2001-03-01","Hungary","211","426",1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","ARG","1998-04-16","1998-04-16","Argentina","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","BOL","1998-04-16","1998-04-16","Plurinational State of Bolivia","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","BRA","1998-04-16","1998-04-16","Brazil","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","COL","1998-04-16","1998-04-16","Colombia","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","ECU","1998-04-16","1998-04-16","Ecuador","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","PER","1998-04-16","1998-04-16","Peru","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","PRY","1998-04-16","1998-04-16","Paraguay","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","URY","1998-04-16","1998-04-16","Uruguay","292",NA,1,NA,NA,NA,NA,0
"MRCSAC_1998O","MRCSAC_1998O","MERCOSUR Andean Community","1998-04-16","VEN","1998-04-16","1998-04-16","Bolivarian Republic of Venezuela","292",NA,1,NA,NA,NA,NA,0
"CHL-MEX[NA]_1998O","CHL-MEX[NA]_1998O","Chile Mexico","1998-04-17","CHL","1998-04-17","1999-08-01","Chile","92",NA,1,NA,NA,NA,NA,0
"CHL-MEX[NA]_1998O","CHL-MEX[NA]_1998O","Chile Mexico","1998-04-17","MEX","1998-04-17","1999-08-01","Mexico","92",NA,1,NA,NA,NA,NA,0
"JOR-TUN[NA]_1998O","JOR-TUN[NA]_1998O","Jordan Tunisia","1998-04-22","JOR","1998-04-22","1999-06-16","Jordan","269","540",1,NA,NA,NA,NA,0
"JOR-TUN[NA]_1998O","JOR-TUN[NA]_1998O","Jordan Tunisia","1998-04-22","TUN","1998-04-22","1999-06-16","Tunisia","269","540",1,NA,NA,NA,NA,0
"SVN-TUR[NA]_1998O","SVN-TUR[NA]_1998O","Slovenia Turkey","1998-05-05","SVN","1998-05-05","2000-06-01","Slovenia","328","661",1,NA,NA,NA,NA,0
"SVN-TUR[NA]_1998O","SVN-TUR[NA]_1998O","Slovenia Turkey","1998-05-05","TUR","1998-05-05","2000-06-01","Turkey","328","661",1,NA,NA,NA,NA,0
"LVA-TUR[NA]_1998O","LVA-TUR[NA]_1998O","Latvia Turkey","1998-06-16","LVA","1998-06-16","2000-07-01","Latvia","282","570",1,NA,NA,NA,NA,0
"LVA-TUR[NA]_1998O","LVA-TUR[NA]_1998O","Latvia Turkey","1998-06-16","TUR","1998-06-16","2000-07-01","Turkey","282","570",1,NA,NA,NA,NA,0
"CHL-PER[NA]_1998O","CHL-PER[NA]_1998O","Chile Peru","1998-06-20","CHL","1998-01-01","1998-01-01","Chile","94",NA,1,NA,NA,NA,NA,0
"CHL-PER[NA]_1998O","CHL-PER[NA]_1998O","Chile Peru","1998-06-20","PER","1998-01-01","1998-01-01","Peru","94",NA,1,NA,NA,NA,NA,0
"CRCMDR_1998O","CRCMDR_1998O","CARICOM Dominican Republic","1998-08-22","ATG","1998-08-22","1999-01-01","Antigua and Barbuda","70",NA,1,NA,NA,NA,NA,0
